frame_index,timestamp_ms,tracked,hand_index,handedness,handedness_score,landmark_index,normalized_x,normalized_y,normalized_z,pixel_x,pixel_y,world_x_m,world_y_m,world_z_m
7,510874834,true,0,Right,0.945310,19,0.68556551,0.44977425,0.00004476,1316,485,0.04130093,-0.01339318,-0.03038066
7,510874834,true,0,Right,0.945310,20,0.68706944,0.46881399,0.00056358,1319,506,0.04428292,0.00546508,-0.04110998
8,510874886,true,0,Right,0.909506,0,0.64228393,0.52072131,-0.00000002,1233,562,-0.02114976,0.05115409,-0.04714123
8,510874886,true,0,Right,0.909506,1,0.65514284,0.52358900,0.00441162,1257,565,-0.00911920,0.05522608,-0.03002821
8,510874886,true,0,Right,0.909506,2,0.66228514,0.51293905,0.00627337,1271,553,0.00440902,0.05059354,-0.00513712
8,510874886,true,0,Right,0.909506,3,0.66716070,0.50570399,0.00501777,1280,546,0.01248082,0.04110317,0.01907020
8,510874886,true,0,Right,0.909506,4,0.67119131,0.49798062,0.00387006,1288,537,0.01759132,0.02868868,0.03803298
8,510874886,true,0,Right,0.909506,5,0.65486494,0.47392404,0.01647123,1257,511,-0.00621877,0.01429593,0.01610583
8,510874886,true,0,Right,0.909506,6,0.66832750,0.47141607,0.01454585,1283,509,0.01465792,0.01168232,0.01935378
8,510874886,true,0,Right,0.909506,7,0.67684588,0.48126085,0.01078250,1299,519,0.02828260,0.01575065,0.01590762
8,510874886,true,0,Right,0.909506,8,0.68014512,0.49605818,0.00918605,1305,535,0.03337335,0.03166904,-0.00457202
8,510874886,true,0,Right,0.909506,9,0.65566682,0.46381099,0.01204567,1258,500,-0.00459622,-0.00149512,0.00798261
8,510874886,true,0,Right,0.909506,10,0.67322512,0.46077911,0.00978627,1292,497,0.02493029,-0.00734832,0.00779274
8,510874886,true,0,Right,0.909506,11,0.68082618,0.47777391,0.00553127,1307,515,0.03382850,0.00749462,-0.00689536
8,510874886,true,0,Right,0.909506,12,0.68163940,0.49603629,0.00383136,1308,535,0.03743348,0.02093733,-0.02384870
8,510874886,true,0,Right,0.909506,13,0.65777213,0.45464038,0.00647714,1262,491,0.00283199,-0.01149180,-0.01047624
8,510874886,true,0,Right,0.909506,14,0.67583080,0.44779499,0.00316374,1297,483,0.02732482,-0.01439644,-0.01127163
8,510874886,true,0,Right,0.909506,15,0.68309575,0.46778483,-0.00068189,1311,505,0.03917427,-0.00013873,-0.02404165
8,510874886,true,0,Right,0.909506,16,0.68323032,0.48836917,-0.00162662,1311,527,0.04363959,0.01891624,-0.04083724
8,510874886,true,0,Right,0.909506,17,0.66038190,0.44761023,0.00104026,1267,483,0.00575347,-0.01051919,-0.02687460
8,510874886,true,0,Right,0.909506,18,0.67607437,0.43820392,-0.00055014,1298,473,0.02760581,-0.01935232,-0.02413551
8,510874886,true,0,Right,0.909506,19,0.68278075,0.45344622,-0.00107632,1310,489,0.04193974,-0.01265762,-0.02949431
8,510874886,true,0,Right,0.909506,20,0.68395146,0.47314985,-0.00044267,1313,511,0.04436644,0.00706160,-0.03976520
9,510874967,true,0,Right,0.987839,0,0.64007961,0.53677280,-0.00000003,1228,579,-0.02024393,0.05455844,-0.04565913
9,510874967,true,0,Right,0.987839,1,0.65487778,0.53315047,0.00420335,1257,575,-0.00753173,0.05651830,-0.02684587
9,510874967,true,0,Right,0.987839,2,0.66215439,0.51645800,0.00608236,1271,557,0.00673486,0.04876712,-0.00522390
9,510874967,true,0,Right,0.987839,3,0.66701447,0.50725627,0.00476630,1280,547,0.01590437,0.03721028,0.01637546
9,510874967,true,0,Right,0.987839,4,0.67091941,0.49801076,0.00377063,1288,537,0.01954353,0.02220377,0.03097195
9,510874967,true,0,Right,0.987839,5,0.65288130,0.47923377,0.01567289,1253,517,-0.00548518,0.01139544,0.01794015
9,510874967,true,0,Right,0.987839,6,0.66840509,0.47351021,0.01223284,1283,511,0.01889339,0.00865158,0.02152272
9,510874967,true,0,Right,0.987839,7,0.67754841,0.48773554,0.00741001,1300,526,0.03244747,0.01447547,0.01848678
9,510874967,true,0,Right,0.987839,8,0.68041875,0.50782042,0.00561622,1306,548,0.03541747,0.03323690,-0.00057856
9,510874967,true,0,Right,0.987839,9,0.65223954,0.47208932,0.01114660,1252,509,-0.00473688,-0.00168022,0.00796154
9,510874967,true,0,Right,0.987839,10,0.67213185,0.46602201,0.00749331,1290,503,0.02543739,-0.00918017,0.00886954
9,510874967,true,0,Right,0.987839,11,0.68052425,0.48728467,0.00294094,1306,526,0.03679555,0.00792008,-0.00279504
9,510874967,true,0,Right,0.987839,12,0.68133732,0.50874980,0.00151240,1308,549,0.03872767,0.02345594,-0.01856872
9,510874967,true,0,Right,0.987839,13,0.65357459,0.46607929,0.00539284,1254,503,0.00159345,-0.00975480,-0.01174120
9,510874967,true,0,Right,0.987839,14,0.67404528,0.45710942,0.00062147,1294,493,0.02724500,-0.01320711,-0.01090837
9,510874967,true,0,Right,0.987839,15,0.68215944,0.48073788,-0.00318513,1309,519,0.04001489,0.00306511,-0.02241086
9,510874967,true,0,Right,0.987839,16,0.68254771,0.50412587,-0.00341902,1310,544,0.04451213,0.02387781,-0.03646822
9,510874967,true,0,Right,0.987839,17,0.65629719,0.46235121,-0.00024066,1260,499,0.00426294,-0.00642784,-0.02831698
9,510874967,true,0,Right,0.987839,18,0.67396742,0.44935907,-0.00277319,1294,485,0.02734402,-0.01636123,-0.02440870
9,510874967,true,0,Right,0.987839,19,0.68130250,0.46570351,-0.00325094,1308,502,0.04197742,-0.01023607,-0.02822905
9,510874967,true,0,Right,0.987839,20,0.68255265,0.48668447,-0.00222088,1310,525,0.04492327,0.01094226,-0.03671941
10,510875024,true,0,Right,0.991230,0,0.64106959,0.54991882,-0.00000001,1230,593,-0.01629652,0.06639318,-0.03143760
10,510875024,true,0,Right,0.991230,1,0.65600550,0.54473144,0.00390895,1259,588,-0.00346381,0.06141907,-0.01023498
10,510875024,true,0,Right,0.991230,2,0.66323625,0.52336713,0.00544986,1273,565,0.01167610,0.04993361,0.00825274
10,510875024,true,0,Right,0.991230,3,0.66815958,0.51198810,0.00393559,1282,552,0.01992343,0.03740871,0.03177989
10,510875024,true,0,Right,0.991230,4,0.67184287,0.50074077,0.00287478,1289,540,0.01997378,0.02165213,0.05454015
10,510875024,true,0,Right,0.991230,5,0.65098416,0.48134503,0.01345495,1249,519,-0.00528733,0.00745163,0.02086567
10,510875024,true,0,Right,0.991230,6,0.66871437,0.47039510,0.00848422,1283,508,0.01997013,0.00151888,0.02433439
10,510875024,true,0,Right,0.991230,7,0.67923717,0.48434923,0.00312476,1304,523,0.03634071,0.00946363,0.02224597
